date,activity_action,activity_type,activity_name,contact_id
2019-03-04,open,email_open,2019_03-webinar-siriusdecisions & quorum.01_invite,4aaa6b8684947b480
2019-10-29,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance,cc457cb5a64a05576
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,480879a709b90758
2019-11-20,view,known_web_visit,6sense.com/resources/downloads/start-uncovering-demand-custom-report-thanks/,68998ac4858c047b8
2019-11-20,view,known_web_visit,6sense.com/resources/reports/start-uncovering-demand-custom-report/,68998ac4858c047b8
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,79b4b9acb66a90688
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,5b467755a0a95095b
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,406765c854b7caa84
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,5c7bb9b60b8a69448
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,60c65b67c7506c7c6
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,9a5606568468977ab
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b068654b680899400
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,a6a80bba78a6c6a44
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,5bb8c64b9449076cb
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,8c0868a50a0c5499b
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,807c9b560868a8576
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,550c887049ccac55
2019-06-12,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.04_registrant reminder,44c0054c60a08469
2019-10-30,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-cut-through-the-content-clutter-3-tier-strategy-to-personalization-at-scale​/,ab40b57bbc795776b
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,48b0c68bc0076b6a6
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,cacc080bc5c77487b
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,c8948bb805ca4a67
2019-04-12,fill_out,form_fill,standard responsive form - event,85b0647a9ab60960
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,8006408aacc06c840
2019-08-06,fill_out,form_fill,standard responsive form - event,90509b97985c4ab80
2019-06-05,open,email_open,re: 6sense | thank you & follow up (1559763795.0),688a5aaabc5b95864
2019-06-26,view,known_web_visit,6sense.com/contact-us/,c0655569bba876988
2019-03-04,open,email_open,2019_03-webinar-siriusdecisions & quorum.01_invite,c450c67950474c8b0
2019-11-05,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,80ba09978bb57470
2019-07-02,view,known_web_visit,6sense.com/contact-us/,b444747a6047b4504
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,450896c7598c750a
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,69b8644c6685cbc84
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,588a8995a080a4576
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,4b5ca688869bb7784
2019-05-24,view,known_web_visit,6sense.com/resources/events/meet-the-senseis-abm-fast-track-webinar/,ac554a8c995c8bc9b
2019-05-24,view,known_web_visit,6sense.com/resources/events/meet-the-senseis-beyond-abm-webinar/,ac554a8c995c8bc9b
2019-08-01,click,email_click,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp,647ab6a905a487696
2019-08-01,fill_out,form_fill,standard responsive form - event,647ab6a905a487696
2019-06-11,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance,a9c69575889b95776
2019-06-11,click,email_click,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance,6897990a0ba70c8b4
2019-06-11,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance,9a099075a57454b40
2019-10-21,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,c04c6a984a94acc08
2019-12-06,view,known_web_visit,hub.6sense.com/wistia-customer-stories/cumulus-networks-we-can-actually-measure-display-ad-effectiveness,466ab84b9496c455b
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,a6c6466c9665aab06
2019-11-19,open,email_open,6sense | thank you & follow up (1574185016.0),797aab9c956057648
2019-08-07,open,email_open,2019_08_email_sales call blitz.em 01_identify opportunities,5a57090077040bb00
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,c4c66006a94984804
2019-05-16,open,email_open,re: 6sense / mixpanel - onsite demo (1558048262.0),b4608ca470cc48a80
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,bc508a9744a5c0a44
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,abb0ccbc90b085694
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,779597a8b9666a664
2019-05-02,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,c94b87c5006646c68
2019-05-20,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,5babbba60c85b7000
2019-09-30,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,54589bb60465a5cc6
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,b4aac009c8a56a640
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,45a974b78694cb864
2019-10-23,view,known_web_visit,6sense.com/contact-us/,9988c8665a96468b
2019-10-23,view,known_web_visit,6sense.com/how-it-works/,9988c8665a96468b
2019-10-06,open,email_open,2019_10 - field event - fleet week - oct 11.em 02 confirmation,bb5bc46c8ac6547c6
2019-10-06,view,known_web_visit,6sense.com/resources/events/fleetweek-2019/,bb5bc46c8ac6547c6
2019-11-26,view,known_web_visit,6sense.com/customers/,60a6568578b98a568
2019-11-26,view,known_web_visit,6sense.com/our-partners/,60a6568578b98a568
2019-11-26,view,known_web_visit,6sense.com/platform/,60a6568578b98a568
2019-05-13,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.09_em - thank you for attending a speaking sessions,4b68ccacaca987680
2019-08-14,click,email_click,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 04 thanks for coming,647ab6a905a487696
2019-07-09,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance,9a099075a57454b40
2019-11-14,fill_out,form_fill,standard form w. keywords,a746b8656baa0c766
2019-11-14,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.03_re-invite last chance,895bc8c47b4780a76
2019-05-03,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - calling all vips - we have a club6 black card waiting for you,b984ac86ba8ab0576
2019-05-03,fill_out,form_fill,standard responsive form - event,b58974bc54bacb000
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,7658bba98b50c6576
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,aa44b04b47bc0b9a6
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,aa8ccb5b9505796b0
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,75a9940c7aa894a8
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,c8488c6c554bb4904
2019-06-25,click,email_click,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance,c0655569bba876988
2019-02-13,click,email_click,sd abm roadshow_boston_fy19m01.follow-up,5066c6ca4b80a0408
2019-11-13,click,email_click,2019_11_14 - simulive webinar - 6sense marketing demo.02_registration confirmation,80cc5acaa7786787b
2019-11-13,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1,a446c786755b457a4
2019-10-09,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,6bb58845a86c4c960
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b4aac009c8a56a640
2019-04-16,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,b845768cc8a884ac
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,bc508a9744a5c0a44
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,4b5ca688869bb7784
2019-05-08,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.04_em - invite - wed hh,a8646057c9a5b7a76
2019-11-05,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,99b889a957c08560
2019-05-30,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.06_sorry we missed you,48004cbc047478b5
2019-06-11,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance,556a5ba0b08a78a84
2018-12-05,open,email_open,2018_12 - webinar - take control in an account-based world - dec 13.email 2,55949bb67a55b6048
2019-09-20,click,email_click,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.02_registration confirmation,5466094898a45cb80
2019-11-12,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite,79b4b9acb66a90688
2019-11-01,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,8ca46098509c05488
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,48004cbc047478b5
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,7c947486c9460c408
2019-08-30,click,email_click,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1,446bbac5654aacb00
2019-04-23,open,email_open,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.04_em - invite - success stories that are undeniable,8c5abbcb448059b96
2019-08-09,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,7b8ba90049977744
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,75657694059807888
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,406765c854b7caa84
2019-10-02,view,known_web_visit,website-newsletter-sign-up_confirmation-lp,7bba99077858a5c44
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,ab08886c8c59ac7ab
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,48004cbc047478b5
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,7c947486c9460c408
2019-11-22,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,c5bb44a07bc4047b4
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,7ab6b76c498665960
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,c486ba478a4664a5
2019-11-14,click,email_click,2019_11 - tradeshow - hypergrowth - nov 18.01_em - email 1,b89897a94459a068
2019-05-03,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - calling all vips - we have a club6 black card waiting for you,a8646057c9a5b7a76
2019-09-01,view,known_web_visit,6sense.com/resources/ebooks/compete-and-win-in-the-age-of-account-based-buying/,989800ac68ac6770
2019-08-07,open,email_open,2019_08 - tradeshow field event- mixology (b2bsmx) - aug 12.em 02 - confirm rsvp,6b59a57a8408a4000
2019-06-26,view,known_web_visit,6sense.com/contact-us/,89040c4654bb59744
2019-06-26,view,known_web_visit,6sense.com/resources/events/meet-the-senseis-abm-fast-track-webinar/,48a9a87ba557b9840
2019-06-26,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.04_registrant reminder,7c489baaa96806608
2019-06-21,view,known_web_visit,6sense.com/resources/blog/aprimo-makes-a-comeback-with-a-focused-abm-strategy/,48004cbc047478b5
2019-02-06,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,a5b46a6807a067780
2019-10-15,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.04_registrant reminder,89c74b94c606a4a60
2019-10-15,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.04_registrant reminder,68570cc58b6a08cc
2019-03-18,open,email_open,2019_03_email_pardot_webinar_promo.2019_03_email_pardot_webinar_promo_invite,cb7559755cc76b7c6
2019-11-23,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,65acc895070acc888
2019-11-17,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.06_sorry we missed you,65acc895070acc888
2019-10-07,view,known_web_visit,6sense.com/resources/events/6sense-plus/,7c9a08c5847aab848
2019-02-05,open,email_open,2019_01_age of account based buying ebook.subject line test,6690a8b647c6a6888
2019-04-30,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,65ac60a77ca4c9008
2019-09-02,fill_out,form_fill,website contact us form 2018,695c97cca485c8b48
2019-03-04,open,email_open,2019_03-webinar-siriusdecisions & quorum.01_invite,6bb06690b046b84a6
2019-03-04,view,known_web_visit,6sense.com/resources/webinars/the-lead-is-dead-long-live-the-buying-team/,6bb06690b046b84a6
2019-10-29,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-personalizing-web-experiences-with-account-based-data​/,a79a678898c899756
2019-10-29,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance,8006408aacc06c840
2019-11-13,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1,8ca46098509c05488
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,5a4769c44a0a6875b
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,4859a7a47999b0904
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,400b7c0c69474b4cb
2019-09-19,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-drive-personalization-and-prioritization-in-your-direct-gifting-program/,7bba99077858a5c44
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,56b5a675060b8747b
2019-09-27,click,email_click,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,a450b844ba78969a4
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,ab08886c8c59ac7ab
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b89080996b4c67656
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,9cb7075b7bbc4706
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,a6bb580806670cc9b
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,90b69587785c89c8
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,47aa4b99897a940a6
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,44c0054c60a08469
2019-04-18,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - enable abm success,48b0c68bc0076b6a6
2019-04-12,open,email_open,2019_05 - tradeshow field event - kick off reception (siriusdecisions) - may 6.em 02 - confirm rsvp,85b0647a9ab60960
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,a6a80bba78a6c6a44
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,89cc585965768b560
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,8c0868a50a0c5499b
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,7c947486c9460c408
2019-08-05,fill_out,form_fill,standard responsive form - event,40885b79a0c75b87
2019-07-19,view,known_web_visit,6sense.com/how-it-works/,8870546aa79c59760
2019-04-24,fill_out,form_fill,standard responsive form - event,c9cb79c75804965ab
2019-12-17,view,known_web_visit,6sense.com/contact-us/,b09cc955cb66ca4a6
2019-08-27,view,known_web_visit,6sense.com/contact-us/,7895464aab7596c9
2019-04-29,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - are you ready for siriusdecisions summit?,48a9a87ba557b9840
2019-06-25,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance,ab08886c8c59ac7ab
2019-06-25,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance,6678596a94b857760
2019-08-06,view,known_web_visit,6sense.com/platform/,acc09b5ca4557b94
2019-07-24,open,email_open,6sense | follow up (1563911953.0),688a5aaabc5b95864
2019-03-06,open,email_open,2019_03-webinar-siriusdecisions & quorum.01_invite,c77cca4775c644688
2019-05-30,open,email_open,2019_06 - field event - b2b in the black - june 5-21.em 02 - invite 2,688764990597aa7ab
2019-03-19,open,email_open,2019_03_email_pardot_webinar_promo.2019_03_email_pardot_webinar_promo_invite,cb499a58b4c046b7b
2019-03-14,open,email_open,2019_03-webinar-siriusdecisions & quorum.03_invitation_reminder,bc84b4a6c5899704
2019-09-11,view,known_web_visit,empowered-cmo-2019,68a70ba6b8c0497b8
2019-02-06,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,cb8ab09cac05056a6
2019-07-02,view,known_web_visit,6sense.com/platform/,50869cab46ba8a768
2019-07-02,view,known_web_visit,6sense.com/platform/,b444747a6047b4504
2019-05-17,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,465775bc488405b40
2019-10-22,view,known_web_visit,6sense.com/contact-us/thanks/,a699c5b6094caa90b
2019-12-06,view,known_web_visit,"hub.6sense.com - wistia video - ""cumulus networks -  we can actually measure display ad effectiveness"" - 100 percent watched",466ab84b9496c455b
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,68a0675a0a86958b4
2019-10-01,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,4b5ca688869bb7784
2019-11-11,view,known_web_visit,6sense.com/contact-us/thanks/,a74455ca477c04654
2019-11-11,view,known_web_visit,6sense.com/resources/events/makingsense-of-dreamforce-week/,68a70ba6b8c0497b8
2019-11-06,open,email_open,re: location for coffee tomorrow? (1573081647.0),b94786460b7aa6448
2019-02-04,attended_in_person,attended_event,sd abm roadshow_boston_fy19m01,c77cca4775c644688
2019-10-07,view,known_web_visit,6sense.com/platform/,9086447c099479696
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,ca65777006a60c07b
2019-10-14,view,known_web_visit,6sense-overview,80ba09978bb57470
2019-05-08,view,known_web_visit,6sense.com/resources/downloads/start-uncovering-demand-custom-report-thanks/,ab80907a95c646a40
2019-04-17,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - are you ready for siriusdecisions summit?,a96688ab6acca4980
2019-06-12,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.06_sorry we missed you,54589bb60465a5cc6
2019-11-08,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,846956a570aa7c456
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,c7c9055bbb0b46cab
2019-11-18,view,known_web_visit,6sense.com/how-it-works/,7455cc67ca84a0cc6
2019-10-10,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,ba90c8a4cac7875c6
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,5cc4646ac49b55b88
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,aa54a89800b40c658
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,c07baaa77956a56c6
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,caa97b0b8b4690bab
2019-04-30,fill_out,form_fill,standard responsive form - event,a96688ab6acca4980
2019-11-26,view,known_web_visit,"6sense.com - wistia video - ""drift and 6sense together increases personalization and improves the buying experience -  josh allen - cro of drift"" - 50 percent watched",60a6568578b98a568
2019-10-03,fill_out,form_fill,standard responsive form - event,85a0b9a4b7b58c440
2019-07-09,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance,69c0ca8969c448c9b
2019-11-14,view,known_web_visit,6sense.com/platform/,a746b8656baa0c766
2019-11-12,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite,80ba09978bb57470
2019-11-12,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite,45a974b78694cb864
2019-11-12,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,7658bba98b50c6576
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,a9c46855a4a6bcc7b
2019-09-27,click,email_click,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,56a0689a6b54c659b
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,c4c4cb9469a994b40
2019-03-20,open,email_open,2019_03-webinar-siriusdecisions & quorum.04_invite last chance,8a04a604664abb960
2019-03-20,open,email_open,2019_03-webinar-siriusdecisions & quorum.04_invite last chance,68a0675a0a86958b4
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,a7c9876b6a40a8b64
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,a80cacba9ba5967a
2019-06-25,click,email_click,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance,6897990a0ba70c8b4
2019-11-13,fill_out,form_fill,standard responsive - simulive demo,80cc5acaa7786787b
2019-11-13,view,known_web_visit,6sense.com/resources/events/,68a70ba6b8c0497b8
2019-10-17,view,known_web_visit,6sense.com/platform/,4c9cc58b48bb00968
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,9a099075a57454b40
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,76a75c870a6ca46b4
2019-10-09,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,cb8cba77784456808
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,6a085bc8777699b7b
2019-11-17,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.02_em - email 2,c8a96b06705c790a6
2019-06-04,open,email_open,re: 6sense | thank you & follow up (1559669968.0),688a5aaabc5b95864
2019-06-04,click,email_click,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,69c0ca8969c448c9b
2019-06-26,view,known_web_visit,6sense.com/resources/ebooks/compete-and-win-in-the-age-of-account-based-buying/,a96688ab6acca4980
2019-05-06,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - vip status: achieved - a club6 black card has been reserved in your name,c967866caa745bb48
2019-03-14,open,email_open,2019_03-webinar-siriusdecisions & quorum.03_invitation_reminder,908b4a04407a57bcb
2019-10-29,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance,b4897b797cbc80784
2019-10-29,view,known_web_visit,hub.6sense.com/,68a70ba6b8c0497b8
2019-07-11,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.05_thanks for attending,78590a04085894848
2019-04-09,open,email_open,2019_04 - tradeshow - topo summit - april 17-18.02_em - invite - 6sense enables abm success,a9c69575889b95776
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,9a88a606564a95b48
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,b756c9096bb964a60
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,c9688a9b0a45ca7b0
2019-06-11,click,email_click,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite,6897990a0ba70c8b4
2019-12-06,view,known_web_visit,6sense.com/resources/downloads/start-uncovering-demand-custom-report-thanks/,4cccccc4b70a866b4
2019-12-06,view,known_web_visit,"hub.6sense.com - wistia video - ""cumulus networks -  we can actually measure display ad effectiveness"" - 75 percent watched",466ab84b9496c455b
2019-12-06,view,known_web_visit,hub.6sense.com/reports/topos-2019-account-based-benchmark-report,466ab84b9496c455b
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,a0c050b5c4756b0b0
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,54a880c7400c9cab0
2019-04-20,view,known_web_visit,6sense.com/resources/,9a099075a57454b40
2019-05-21,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,7644888c5ca47495
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,bab7074969ccba0cb
2019-10-14,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-powering-paid-search-and-display-strategies-with-account-based-data​/,6bc7845685460c5ab
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,55585c0846bc775c6
2019-08-08,fill_out,form_fill,standard responsive - simulive demo,acc09b5ca4557b94
2019-11-22,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,6ab797858b0ab8760
2019-06-27,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite,7658bba98b50c6576
2019-10-06,view,known_web_visit,6sense.com/resources/events/fleetweek-2019/,bc84b4a6c5899704
